team,player_name,position,assists,clearances,creativity_score,defensive_contribution,distance_covered_km,expected_assists_xa,expected_goals_xg,goals,interceptions,key_passes,minutes_played,offensive_contribution,pass_accuracy,player_rating,possession_impact,saves,shots,shots_on_target,stamina_score,tackles,top_speed_kmh,matches_in_dataset,goal_overperformance,assist_overperformance,goal_contribution,expected_goal_contribution,goal_contribution_overperformance,shot_accuracy,cluster,cluster_label
Algeria,Nabil Bennacer,Midfielder,0.024390243902439025,0.4146341463414634,39.52926829268293,33.08780487804878,4.273170731707316,0.03024390243902439,0.017317073170731705,0.04878048780487805,0.6585365853658537,0.5121951219512195,34.5609756097561,36.18292682926829,0.8517073170731708,3.482926829268293,1.2536585365853659,0.0,0.2682926829268293,0.0,81.5780487804878,0.7317073170731707,18.165853658536584,41,0.03146341463414634,-0.005853658536585364,0.07317073170731708,0.0475609756097561,0.025609756097560984,0.0,2,Underperforming Attackers
Algeria,Nabil Khezami,Defender,0.04878048780487805,1.2439024390243902,30.81951219512195,51.53658536585366,3.9048780487804877,0.005853658536585367,0.0014634146341463417,0.0,1.2439024390243902,0.17073170731707318,36.609756097560975,24.25609756097561,0.832439024390244,3.575609756097561,1.4951219512195122,0.0,0.17073170731707318,0.0,81.99756097560976,1.2439024390243902,19.99512195121951,41,-0.0014634146341463417,0.042926829268292686,0.04878048780487805,0.007317073170731709,0.041463414634146344,0.0,0,Defensive Specialists
Algeria,Ramiz Boufantin,Midfielder,0.07317073170731707,0.34146341463414637,88.81219512195122,78.94146341463414,3.5097560975609756,0.04439024390243903,0.018048780487804877,0.024390243902439025,0.2682926829268293,1.2195121951219512,30.0,88.30731707317074,0.8392682926829268,3.697560975609756,8.424390243902439,0.0,1.0731707317073171,0.1951219512195122,82.16585365853659,0.5609756097560976,16.90487804878049,41,0.0063414634146341485,0.02878048780487804,0.0975609756097561,0.0624390243902439,0.0351219512195122,0.18181818181818182,1,Creative Playmakers
Algeria,Ramiz Mandrea,Forward,0.17073170731707318,0.12195121951219512,68.9,24.253658536585366,5.092682926829268,0.017804878048780486,0.05414634146341464,0.17073170731707318,0.2926829268292683,0.5609756097560976,45.36585365853659,74.19999999999999,0.7858536585365853,4.429268292682926,2.5829268292682928,0.0,1.2439024390243902,0.1951219512195122,81.63414634146342,0.5365853658536586,22.021951219512193,41,0.11658536585365854,0.1529268292682927,0.34146341463414637,0.07195121951219513,0.26951219512195124,0.1568627450980392,3,Efficient Finishers
Algeria,Ramiz Slimani,Defender,0.0,2.1219512195121952,29.673170731707316,45.68048780487805,4.417073170731707,0.0004878048780487805,0.0036585365853658543,0.024390243902439025,0.8536585365853658,0.12195121951219512,40.609756097560975,20.807317073170733,0.8139024390243902,3.7195121951219514,1.1585365853658536,0.0,0.1951219512195122,0.0,80.58048780487805,1.6341463414634145,20.246341463414634,41,0.020731707317073172,-0.0004878048780487805,0.024390243902439025,0.004146341463414634,0.02024390243902439,0.0,0,Defensive Specialists
Algeria,Riyad Bennacer,Goalkeeper,0.0,0.3170731707317073,31.170731707317074,78.63414634146342,2.0341463414634147,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,21.78048780487805,10.192682926829267,0.7197560975609757,1.8341463414634147,0.6853658536585365,0.9024390243902439,0.0,0.0,79.9390243902439,0.0,8.814634146341463,41,0.0,0.0,0.0,0.0,0.0,0.0,4,Low-Impact / Low-Minute Players
Algeria,Riyad Benrahma,Midfielder,0.07317073170731707,0.4634146341463415,86.03170731707317,67.5439024390244,4.458536585365854,0.05585365853658537,0.013902439024390246,0.04878048780487805,0.7317073170731707,1.2195121951219512,36.51219512195122,79.40975609756099,0.8482926829268292,4.331707317073171,6.63170731707317,0.0,0.7073170731707317,0.07317073170731707,83.47560975609755,0.8536585365853658,20.70731707317073,41,0.03487804878048781,0.017317073170731702,0.12195121951219512,0.06975609756097562,0.0521951219512195,0.10344827586206896,1,Creative Playmakers
Algeria,Riyad Bensebaini,Defender,0.0,1.8780487804878048,28.76341463414634,75.8609756097561,3.9634146341463414,0.00853658536585366,0.002682926829268293,0.0,1.0731707317073171,0.24390243902439024,37.1219512195122,36.91463414634146,0.807560975609756,4.102439024390244,3.0951219512195123,0.0,0.17073170731707318,0.0,83.07560975609756,1.5853658536585367,20.458536585365852,41,-0.002682926829268293,-0.00853658536585366,0.0,0.011219512195121953,-0.011219512195121953,0.0,0,Defensive Specialists
Algeria,Riyad Mokrani,Forward,0.024390243902439025,0.04878048780487805,48.05609756097561,25.099999999999998,4.373170731707317,0.037073170731707315,0.051707317073170736,0.12195121951219512,0.2926829268292683,0.3902439024390244,40.41463414634146,49.390243902439025,0.7904878048780487,4.102439024390244,1.2146341463414634,0.0,0.9024390243902439,0.0975609756097561,78.78536585365853,0.3902439024390244,22.153658536585365,41,0.07024390243902438,-0.01268292682926829,0.14634146341463414,0.08878048780487804,0.05756097560975609,0.10810810810810811,2,Underperforming Attackers
Algeria,Sofiane Bayo,Midfielder,0.0,0.3902439024390244,65.07317073170732,53.64146341463415,3.81219512195122,0.03195121951219512,0.0014634146341463415,0.04878048780487805,0.5609756097560976,0.7804878048780488,31.341463414634145,61.20487804878049,0.8497560975609757,3.3536585365853657,3.7560975609756095,0.0,0.5853658536585366,0.07317073170731707,80.95365853658537,0.7073170731707317,16.173170731707316,41,0.04731707317073171,-0.03195121951219512,0.04878048780487805,0.033414634146341465,0.015365853658536585,0.125,2,Underperforming Attackers
Algeria,Sofiane Kara,Forward,0.04878048780487805,0.07317073170731707,45.21463414634146,24.914634146341463,4.424390243902439,0.02634146341463415,0.06097560975609756,0.14634146341463414,0.1951219512195122,0.5121951219512195,40.41463414634146,50.89512195121951,0.7846341463414634,3.978048780487805,1.2999999999999998,0.0,0.7560975609756098,0.07317073170731707,80.85609756097561,0.2682926829268293,21.26341463414634,41,0.08536585365853658,0.0224390243902439,0.1951219512195122,0.0873170731707317,0.1078048780487805,0.0967741935483871,3,Efficient Finishers
Algeria,Sofiane Mandrea,Goalkeeper,0.0,0.4878048780487805,29.721951219512192,56.18780487804877,2.190243902439024,0.0,0.0,0.0,0.12195121951219512,0.12195121951219512,23.390243902439025,9.817073170731707,0.7117073170731707,1.826829268292683,0.573170731707317,0.9024390243902439,0.0,0.0,78.00487804878048,0.0,9.495121951219513,41,0.0,0.0,0.0,0.0,0.0,0.0,4,Low-Impact / Low-Minute Players
Algeria,Sofiane Zerrouki,Defender,0.07317073170731707,2.1219512195121952,28.429268292682924,51.329268292682926,4.6780487804878055,0.005121951219512195,0.004878048780487805,0.024390243902439025,1.5121951219512195,0.21951219512195122,44.609756097560975,24.002439024390245,0.8048780487804879,4.258536585365854,1.7170731707317075,0.0,0.2926829268292683,0.0,85.22926829268293,1.7317073170731707,24.4,41,0.01951219512195122,0.06804878048780487,0.0975609756097561,0.01,0.0875609756097561,0.0,0,Defensive Specialists
Algeria,Yacine Aouar,Defender,0.0975609756097561,1.6341463414634145,31.78292682926829,74.65609756097561,3.0609756097560976,0.005121951219512195,0.0031707317073170734,0.04878048780487805,1.0,0.14634146341463414,29.24390243902439,37.00487804878049,0.81,3.1243902439024387,2.526829268292683,0.0,0.21951219512195122,0.024390243902439025,82.6951219512195,1.024390243902439,16.509756097560974,41,0.045609756097560974,0.0924390243902439,0.14634146341463417,0.008292682926829269,0.1380487804878049,0.11111111111111112,0,Defensive Specialists
Algeria,Yacine Benkhemassa,Midfielder,0.12195121951219512,0.43902439024390244,66.61707317073171,55.056097560975616,4.273170731707316,0.021951219512195124,0.011951219512195122,0.04878048780487805,0.5121951219512195,0.8780487804878049,35.34146341463415,56.980487804878045,0.8475609756097561,3.7390243902439027,3.7414634146341466,0.0,0.6097560975609756,0.04878048780487805,82.4780487804878,0.6097560975609756,19.097560975609756,41,0.03682926829268293,0.09999999999999999,0.17073170731707316,0.033902439024390246,0.1368292682926829,0.08,1,Creative Playmakers
Algeria,Yacine Bennacer,Forward,0.0975609756097561,0.07317073170731707,63.275609756097566,26.690243902439022,3.3512195121951223,0.005853658536585367,0.013658536585365855,0.12195121951219512,0.21951219512195122,0.6829268292682927,31.390243902439025,74.28780487804879,0.79,3.4609756097560975,2.112195121951219,0.0,0.8780487804878049,0.0975609756097561,80.9780487804878,0.34146341463414637,17.548780487804876,41,0.10829268292682927,0.09170731707317073,0.21951219512195122,0.019512195121951223,0.2,0.11111111111111112,3,Efficient Finishers
Argentina,Alexis Almada,Defender,0.0,1.9411764705882353,31.585294117647063,51.6,4.152941176470588,0.0029411764705882353,0.0011764705882352942,0.029411764705882353,1.411764705882353,0.2647058823529412,40.470588235294116,23.555882352941175,0.8158823529411765,3.8117647058823527,1.7058823529411764,0.0,0.2647058823529412,0.0,82.49411764705883,1.588235294117647,20.900000000000002,34,0.02823529411764706,-0.0029411764705882353,0.029411764705882353,0.00411764705882353,0.02529411764705882,0.0,0,Defensive Specialists
Argentina,Angel Di Maria,Forward,0.08823529411764706,0.23529411764705882,67.75882352941177,23.076470588235296,4.564705882352941,0.0626470588235294,0.07058823529411765,0.11764705882352941,0.2647058823529412,0.8823529411764706,41.76470588235294,70.88823529411764,0.7861764705882353,3.911764705882353,2.5617647058823527,0.0,0.9411764705882353,0.14705882352941177,82.39411764705882,0.38235294117647056,20.491176470588236,34,0.047058823529411764,0.02558823529411766,0.20588235294117646,0.13323529411764706,0.0726470588235294,0.15625,3,Efficient Finishers
Argentina,Angel Garay,Midfielder,0.11764705882352941,0.23529411764705882,81.95294117647059,71.33823529411765,4.2558823529411764,0.07205882352941177,0.016176470588235296,0.029411764705882353,0.4411764705882353,0.7352941176470589,35.73529411764706,73.9470588235294,0.8547058823529411,4.035294117647059,6.026470588235294,0.0,0.6176470588235294,0.029411764705882353,82.76764705882353,0.6470588235294118,19.079411764705885,34,0.013235294117647057,0.04558823529411764,0.14705882352941177,0.08823529411764706,0.058823529411764705,0.047619047619047616,1,Creative Playmakers
Argentina,Angel Gonzalez,Defender,0.08823529411764706,1.2941176470588236,31.014705882352942,74.9470588235294,3.2441176470588236,0.0035294117647058825,0.0008823529411764706,0.0,1.0294117647058822,0.23529411764705882,31.647058823529413,33.10294117647059,0.8258823529411764,3.282352941176471,2.9705882352941178,0.0,0.11764705882352941,0.0,81.39999999999999,1.2647058823529411,17.86470588235294,34,-0.0008823529411764706,0.08470588235294119,0.08823529411764706,0.004411764705882353,0.08382352941176471,0.0,0,Defensive Specialists
Argentina,Emiliano Acuna,Midfielder,0.20588235294117646,0.5588235294117647,63.720588235294116,53.87647058823529,5.338235294117647,0.01852941176470588,0.014705882352941176,0.029411764705882353,0.9117647058823529,0.7058823529411765,43.588235294117645,60.3764705882353,0.8611764705882353,4.25,4.382352941176471,0.0,0.35294117647058826,0.0,85.18235294117646,0.9705882352941176,22.211764705882356,34,0.014705882352941176,0.18735294117647058,0.23529411764705882,0.03323529411764706,0.20205882352941176,0.0,1,Creative Playmakers
Argentina,Emiliano Balerdi,Forward,0.0,0.11764705882352941,39.93529411764706,22.26764705882353,3.414705882352941,0.0058823529411764705,0.019705882352941177,0.17647058823529413,0.11764705882352941,0.2647058823529412,31.323529411764707,40.34705882352941,0.8055882352941177,3.6941176470588233,0.7205882352941176,0.0,0.6470588235294118,0.029411764705882353,81.37352941176471,0.29411764705882354,20.241176470588236,34,0.15676470588235294,-0.0058823529411764705,0.17647058823529413,0.025588235294117648,0.15088235294117647,0.04545454545454545,2,Underperforming Attackers
Argentina,Emiliano Di Maria,Goalkeeper,0.029411764705882353,0.4411764705882353,27.2,54.61470588235294,2.682352941176471,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,26.470588235294116,9.479411764705883,0.6885294117647058,2.1294117647058823,0.5558823529411764,1.4705882352941178,0.0,0.0,78.30882352941177,0.0,10.394117647058822,34,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,4,Low-Impact / Low-Minute Players
Argentina,Emiliano Mac Allister,Defender,0.029411764705882353,2.088235294117647,29.841176470588238,74.78235294117647,5.323529411764706,0.0014705882352941176,0.002058823529411765,0.08823529411764706,1.4411764705882353,0.17647058823529413,50.55882352941177,36.182352941176475,0.8573529411764705,4.673529411764706,4.514705882352941,0.0,0.47058823529411764,0.0,80.70882352941176,2.3823529411764706,23.764705882352942,34,0.0861764705882353,0.027941176470588233,0.11764705882352941,0.0035294117647058825,0.11411764705882353,0.0,0,Defensive Specialists
Argentina,Julian De Paul,Goalkeeper,0.0,0.2647058823529412,28.88529411764706,97.41176470588235,1.7941176470588236,0.0,0.0,0.0,0.14705882352941177,0.0,19.676470588235293,9.573529411764707,0.7052941176470588,1.7911764705882351,0.7823529411764706,0.8823529411764706,0.0,0.0,80.0529411764706,0.0,7.508823529411765,34,0.0,0.0,0.0,0.0,0.0,0.0,4,Low-Impact / Low-Minute Players
Argentina,Julian Dybala,Midfielder,0.17647058823529413,0.38235294117647056,68.07352941176471,56.04705882352942,3.5058823529411764,0.007058823529411764,0.0029411764705882353,0.0,0.6470588235294118,0.6764705882352942,29.058823529411764,63.64411764705883,0.8405882352941176,2.364705882352941,3.182352941176471,0.0,0.4117647058823529,0.029411764705882353,76.80588235294118,0.8529411764705882,12.191176470588236,34,-0.0029411764705882353,0.16941176470588237,0.17647058823529413,0.009999999999999998,0.16647058823529412,0.07142857142857142,2,Underperforming Attackers
Argentina,Julian Garay,Forward,0.17647058823529413,0.058823529411764705,85.75294117647059,24.941176470588236,4.305882352941176,0.025588235294117648,0.0861764705882353,0.23529411764705882,0.14705882352941177,0.7058823529411765,40.64705882352941,90.51470588235294,0.7814705882352941,4.3,4.279411764705882,0.0,1.5588235294117647,0.4117647058823529,82.80588235294118,0.5294117647058824,19.929411764705883,34,0.14911764705882352,0.15088235294117647,0.4117647058823529,0.11176470588235295,0.3,0.2641509433962264,3,Efficient Finishers
Argentina,Julian Paredes,Defender,0.029411764705882353,1.7647058823529411,32.561764705882354,77.19411764705882,3.573529411764706,0.00029411764705882356,0.00029411764705882356,0.0,1.0588235294117647,0.14705882352941177,32.529411764705884,32.76470588235294,0.82,3.2794117647058822,2.6852941176470586,0.0,0.14705882352941177,0.0,83.97058823529412,1.2058823529411764,17.41176470588235,34,-0.00029411764705882356,0.02911764705882353,0.029411764705882353,0.0005882352941176471,0.028823529411764706,0.0,0,Defensive Specialists
Argentina,Lautaro De Paul,Forward,0.08823529411764706,0.14705882352941177,68.56470588235294,27.84705882352941,3.8176470588235296,0.019705882352941174,0.054411764705882354,0.20588235294117646,0.17647058823529413,0.5,35.029411764705884,73.37941176470588,0.7738235294117647,3.5823529411764703,2.320588235294118,0.0,1.2058823529411764,0.2647058823529412,81.22941176470589,0.2647058823529412,18.258823529411764,34,0.1514705882352941,0.0685294117647059,0.29411764705882354,0.07411764705882352,0.22000000000000003,0.21951219512195125,3,Efficient Finishers
Argentina,Lautaro Sosa,Midfielder,0.08823529411764706,0.6176470588235294,90.87058823529412,78.95294117647059,4.802941176470589,0.05,0.05029411764705883,0.058823529411764705,0.8529411764705882,1.3235294117647058,40.05882352941177,90.48529411764706,0.8597058823529412,4.314705882352941,11.1,0.0,0.9705882352941176,0.17647058823529413,83.75588235294117,1.2352941176470589,20.429411764705883,34,0.008529411764705876,0.03823529411764706,0.14705882352941177,0.10029411764705884,0.04676470588235293,0.18181818181818182,1,Creative Playmakers
Argentina,Lautaro Tagliafico,Defender,0.029411764705882353,1.5,26.544117647058822,56.15882352941177,3.2294117647058824,0.00823529411764706,0.0017647058823529412,0.0,0.5882352941176471,0.11764705882352941,29.441176470588236,24.008823529411764,0.8141176470588235,3.7058823529411766,1.1147058823529412,0.0,0.2647058823529412,0.0,82.13823529411764,0.7647058823529411,19.776470588235295,34,-0.0017647058823529412,0.021176470588235293,0.029411764705882353,0.01,0.01941176470588235,0.0,0,Defensive Specialists
Argentina,Leandro Balerdi,Midfielder,0.058823529411764705,0.5588235294117647,38.3235294117647,31.955882352941178,5.185294117647059,0.02735294117647059,0.008823529411764706,0.058823529411764705,0.5882352941176471,0.8823529411764706,44.23529411764706,37.002941176470586,0.8376470588235294,4.302941176470589,1.7647058823529411,0.0,0.35294117647058826,0.029411764705882353,81.81764705882354,0.9117647058823529,23.014705882352942,34,0.05,0.03147058823529411,0.11764705882352941,0.036176470588235296,0.08147058823529411,0.08333333333333333,2,Underperforming Attackers
Argentina,Leandro Pezzella,Defender,0.029411764705882353,1.2647058823529411,28.908823529411762,44.34117647058823,2.9911764705882353,0.002058823529411765,0.00029411764705882356,0.029411764705882353,0.5588235294117647,0.11764705882352941,27.705882352941178,20.71470588235294,0.8020588235294117,3.1029411764705883,0.788235294117647,0.0,0.11764705882352941,0.0,81.0529411764706,1.088235294117647,16.33235294117647,34,0.02911764705882353,0.027352941176470587,0.058823529411764705,0.0023529411764705885,0.05647058823529412,0.0,0,Defensive Specialists
Argentina,Lionel Alvarez,Goalkeeper,0.029411764705882353,0.47058823529411764,31.629411764705885,80.72647058823529,2.8147058823529414,0.0,0.0,0.0,0.11764705882352941,0.029411764705882353,28.41176470588235,10.25,0.708235294117647,2.373529411764706,1.0794117647058825,1.0,0.0,0.0,79.30588235294118,0.0,10.911764705882353,34,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,4,Low-Impact / Low-Minute Players
Argentina,Lionel Martinez,Defender,0.029411764705882353,1.9705882352941178,30.023529411764706,93.10588235294118,5.108823529411764,0.003529411764705882,0.007647058823529412,0.0,1.2058823529411764,0.35294117647058826,45.470588235294116,46.98235294117647,0.8282352941176471,5.002941176470588,6.1911764705882355,0.0,0.11764705882352941,0.0,85.8529411764706,1.5588235294117647,24.105882352941176,34,-0.007647058823529412,0.02588235294117647,0.029411764705882353,0.011176470588235295,0.018235294117647058,0.0,0,Defensive Specialists
Argentina,Lionel Montiel,Midfielder,0.029411764705882353,0.2647058823529412,65.53529411764706,57.45294117647059,4.455882352941177,0.031176470588235295,0.009705882352941177,0.058823529411764705,0.5882352941176471,0.7647058823529411,38.14705882352941,59.93529411764706,0.8561764705882353,3.979411764705883,4.18235294117647,0.0,0.5294117647058824,0.058823529411764705,83.14117647058823,1.088235294117647,20.86176470588235,34,0.04911764705882353,-0.0017647058823529425,0.08823529411764705,0.040882352941176474,0.04735294117647058,0.1111111111111111,2,Underperforming Attackers
Argentina,Lionel Sosa,Forward,0.058823529411764705,0.11764705882352941,46.58235294117647,24.647058823529413,3.570588235294118,0.005,0.011470588235294118,0.058823529411764705,0.11764705882352941,0.2647058823529412,31.294117647058822,50.188235294117646,0.7661764705882353,2.8323529411764703,0.7941176470588235,0.0,0.5588235294117647,0.08823529411764706,81.10588235294118,0.23529411764705882,16.26764705882353,34,0.047352941176470584,0.05382352941176471,0.11764705882352941,0.01647058823529412,0.10117647058823528,0.15789473684210528,2,Underperforming Attackers
Argentina,Nahuel Alvarez,Midfielder,0.08823529411764706,0.5882352941176471,47.15882352941177,37.47941176470588,5.397058823529412,0.02735294117647059,0.010588235294117648,0.0,0.6764705882352942,1.0,44.05882352941177,43.317647058823525,0.8608823529411764,4.297058823529412,2.6676470588235297,0.0,0.35294117647058826,0.029411764705882353,82.3029411764706,0.7352941176470589,23.923529411764704,34,-0.010588235294117648,0.06088235294117647,0.08823529411764706,0.03794117647058824,0.05029411764705882,0.08333333333333333,2,Underperforming Attackers
Argentina,Nahuel Correa,Defender,0.029411764705882353,2.264705882352941,30.900000000000006,74.88823529411764,4.947058823529411,0.003235294117647059,0.0008823529411764705,0.0,0.9411764705882353,0.2647058823529412,45.61764705882353,35.35588235294117,0.82,4.161764705882353,3.6323529411764706,0.0,0.47058823529411764,0.029411764705882353,84.47647058823529,1.6176470588235294,21.74411764705882,34,-0.0008823529411764705,0.026176470588235294,0.029411764705882353,0.00411764705882353,0.02529411764705882,0.0625,0,Defensive Specialists
Argentina,Rodrigo Alvarez,Forward,0.08823529411764706,0.058823529411764705,42.9264705882353,26.147058823529413,4.370588235294117,0.015882352941176472,0.03970588235294118,0.11764705882352941,0.20588235294117646,0.38235294117647056,40.73529411764706,48.59411764705882,0.7802941176470588,3.614705882352941,1.1794117647058824,0.0,1.0294117647058822,0.20588235294117646,80.65294117647058,0.6176470588235294,19.40294117647059,34,0.07794117647058824,0.07235294117647059,0.20588235294117646,0.055588235294117654,0.1502941176470588,0.2,3,Efficient Finishers
Argentina,Rodrigo Fernandez,Midfielder,0.058823529411764705,0.3235294117647059,96.43529411764706,77.70882352941176,4.614705882352942,0.049999999999999996,0.05235294117647059,0.058823529411764705,0.6764705882352942,1.2647058823529411,36.88235294117647,88.37352941176471,0.8464705882352942,4.688235294117647,10.120588235294118,0.0,0.8823529411764706,0.029411764705882353,84.60882352941177,0.8235294117647058,21.344117647058823,34,0.006470588235294117,0.00882352941176471,0.11764705882352941,0.10235294117647059,0.01529411764705882,0.03333333333333333,1,Creative Playmakers
Argentina,Rodrigo Lo Celso,Defender,0.029411764705882353,1.5294117647058822,26.8,91.83235294117648,3.735294117647059,0.007941176470588236,0.009117647058823529,0.0,1.1176470588235294,0.20588235294117646,35.64705882352941,48.23529411764706,0.8197058823529412,3.8588235294117643,4.720588235294118,0.0,0.20588235294117646,0.0,82.14999999999999,1.4411764705882353,19.320588235294117,34,-0.009117647058823529,0.021470588235294116,0.029411764705882353,0.017058823529411765,0.012352941176470587,0.0,0,Defensive Specialists
Australia,Aaron Goodwin,Defender,0.0425531914893617,1.9787234042553192,28.914893617021278,73.51063829787235,4.11063829787234,0.001702127659574468,0.0012765957446808512,0.02127659574468085,1.0212765957446808,0.2765957446808511,38.02127659574468,35.838297872340426,0.8212765957446809,3.4127659574468088,3.185106382978723,0.0,0.2553191489361702,0.0,83.07872340425531,1.1702127659574468,18.47872340425532,47,0.02,0.04085106382978723,0.06382978723404255,0.0029787234042553193,0.06085106382978723,0.0,0,Defensive Specialists
Australia,Aaron Metcalfe,Midfielder,0.0,0.40425531914893614,85.05744680851063,67.3468085106383,4.5,0.06489361702127659,0.03319148936170213,0.02127659574468085,0.8723404255319149,1.0851063829787233,38.4468085106383,75.63404255319149,0.8476595744680852,3.872340425531915,6.9787234042553195,0.0,0.6808510638297872,0.0425531914893617,82.52340425531915,0.9574468085106383,18.78510638297872,47,-0.01191489361702128,-0.06489361702127659,0.02127659574468085,0.09808510638297872,-0.07680851063829787,0.0625,1,Creative Playmakers
